CustomerID,Amount,Frequency,Recency,labels3
15035.0,252.72999999999996,1,89,0
15036.0,465.55,3,71,0
15038.0,705.4899999999997,6,58,0
15039.0,19914.439999999966,47,9,0
15041.0,180.35000000000002,1,169,1
15042.0,135.93,1,198,1
15043.0,537.0,1,30,0
15044.0,7700.229999999997,17,18,0
15045.0,735.6600000000001,2,151,1
15046.0,5213.770000000001,15,8,0
15047.0,343.62,1,269,1
15048.0,384.04999999999984,4,64,0
15049.0,121.17000000000002,1,273,1
15050.0,1782.0900000000004,3,24,0
15051.0,1391.6100000000001,3,22,0
15052.0,215.78,1,318,1
15053.0,697.79,3,4,0
15054.0,302.09999999999997,2,11,0
15057.0,1489.5,2,274,1
15058.0,2124.9900000000025,11,24,0
15059.0,1337.7200000000007,9,40,0
15060.0,303.0899999999999,4,7,0
15061.0,54534.140000000014,48,3,2
15062.0,987.8599999999999,4,70,0
15063.0,370.79999999999995,1,212,1
15065.0,3158.1300000000006,4,37,0
15066.0,893.59,1,52,0
15067.0,1744.7600000000004,3,77,0
15068.0,553.3599999999998,2,45,0
15069.0,1109.5300000000007,1,178,1
15070.0,106.2,1,372,1
15071.0,982.0699999999997,2,93,0
15073.0,1043.4099999999999,3,9,0
15074.0,748.8700000000002,1,104,0
15075.0,773.0300000000002,1,77,0
15076.0,880.8500000000004,1,172,1
15078.0,9743.110000000022,32,6,0
15079.0,895.61,4,212,1
15081.0,504.7999999999999,5,21,0
15083.0,88.19999999999999,1,256,1
15087.0,306.94,1,281,1
15088.0,1160.07,2,20,0
15089.0,2420.8400000000024,6,9,0
15090.0,381.32000000000005,1,307,1
15091.0,480.71,1,67,0
15092.0,457.80999999999995,2,214,1
15093.0,4597.019999999998,6,17,0
15095.0,1370.5999999999997,4,103,0
15096.0,219.39,1,42,0
15097.0,248.07999999999996,1,3,0
15098.0,39916.5,3,181,0
15099.0,410.48,1,83,0
15100.0,876.0,3,333,1
15101.0,317.53,2,8,0
15103.0,703.3599999999998,2,30,0
15104.0,1027.44,2,196,1
15105.0,2298.930000000001,7,17,0
15106.0,1422.5200000000002,5,17,0
15107.0,319.5,6,310,1
15109.0,484.95,1,245,1
15110.0,996.1,4,23,0
15111.0,1567.4799999999998,3,28,0
15113.0,3609.330000000001,3,9,0
15114.0,2760.5599999999977,10,29,0
15115.0,340.11000000000007,1,17,0
15116.0,1352.7500000000002,4,17,0
15117.0,1551.7800000000002,5,14,0
15118.0,244.8,1,133,0
15119.0,266.4,1,245,1
15120.0,358.8199999999999,1,133,0
15121.0,457.71999999999997,2,49,0
15122.0,1633.779999999999,3,113,0
15123.0,2199.309999999999,2,6,0
15124.0,184.19,2,22,0
15125.0,11528.480000000001,15,24,0
15127.0,406.53000000000003,1,65,0
15128.0,1471.0000000000007,4,59,0
15129.0,3447.4,11,49,0
15130.0,330.11,1,169,1
15132.0,977.9300000000002,5,17,0
15133.0,982.4199999999998,3,127,0
15134.0,1387.99,8,14,0
15135.0,139.04999999999998,1,238,1
15136.0,1286.7000000000005,4,2,0
15139.0,178.96000000000006,2,239,1
15140.0,2354.2500000000005,7,51,0
15142.0,498.74,1,45,0
15143.0,259.45,1,225,1
15144.0,6580.440000000007,17,7,0
15145.0,1194.7300000000005,4,3,0
15146.0,1327.1600000000008,2,164,1
15147.0,623.5,1,239,1
15148.0,301.28999999999996,1,10,0
15149.0,520.8,1,133,0
15150.0,5314.469999999995,10,16,0
15152.0,4745.69,13,9,0
15153.0,329.25,1,30,0
15154.0,296.41999999999996,1,74,0
15156.0,961.4899999999999,3,0,0
15157.0,1936.0700000000006,3,3,0
15158.0,401.4000000000001,1,44,0
15159.0,18641.010000000017,30,1,0
15160.0,158.16000000000003,1,356,1
15163.0,304.4699999999999,2,17,0
15164.0,843.0499999999997,3,68,0
15165.0,487.75,1,372,1
15167.0,162.99999999999997,1,320,1
15168.0,106.56,1,25,0
15171.0,1289.5,1,330,1
15172.0,1624.0499999999997,5,8,0
15174.0,135.75,1,322,1
15175.0,224.14000000000007,1,71,0
15178.0,40.5,1,259,1
15179.0,2206.9500000000003,5,17,0
15180.0,87.5,1,366,1
15181.0,689.4799999999999,3,65,0
15182.0,622.8499999999999,2,153,1
15184.0,406.76,2,28,0
15185.0,310.62000000000006,1,69,0
15186.0,411.40999999999997,2,13,0
15187.0,4777.180000000001,16,1,0
15189.0,16225.390000000009,41,0,0
15192.0,1044.3200000000004,3,119,0
15193.0,499.32,1,60,0
15194.0,7616.529999999996,15,2,0
15195.0,3861.0,1,2,0
15197.0,1079.61,3,10,0
15198.0,193.64,2,91,0
15199.0,1268.6999999999998,4,58,0
15201.0,1236.5400000000002,5,86,0
15203.0,1827.7999999999984,6,25,0
15204.0,316.58000000000004,1,356,1
15205.0,653.2399999999999,2,84,0
15206.0,420.29999999999995,4,9,0
15208.0,870.12,5,0,0
15210.0,331.18,1,224,1
15211.0,894.41,2,59,0
15212.0,101.79999999999998,1,240,1
15213.0,328.34999999999997,2,318,1
15214.0,1661.44,8,1,0
15215.0,734.94,3,46,0
15216.0,96.6,1,87,0
15218.0,5756.890000000001,11,10,0
15219.0,305.75,1,175,1
15220.0,1778.9599999999994,6,51,0
15221.0,403.25,1,365,1
15222.0,585.0,1,318,1
15223.0,755.7500000000001,2,225,1
15224.0,322.0799999999999,2,357,1
15225.0,409.4000000000001,1,233,1
15226.0,154.41,1,310,1
15227.0,1219.4,5,36,0
15228.0,3386.7100000000005,4,65,0
15230.0,429.6,2,238,1
15232.0,612.0600000000001,2,112,0
15234.0,197.0,1,276,1
15235.0,2247.5099999999998,12,217,1
15236.0,321.05,1,298,1
15237.0,1412.320000000001,4,1,0
15238.0,1071.9899999999998,3,28,0
15239.0,780.59,2,9,0
15240.0,1706.57,5,44,0
15241.0,1756.4400000000007,8,66,0
15243.0,316.68,1,73,0
15244.0,631.57,2,64,0
15245.0,2515.8400000000006,3,133,0
15246.0,514.1500000000001,2,237,1
15247.0,356.0,1,121,0
15249.0,6688.460000000006,13,31,0
15251.0,10484.989999999996,11,8,0
15252.0,740.7800000000001,2,35,0
15253.0,918.1999999999996,5,15,0
15254.0,300.36000000000007,1,126,0
15255.0,890.8499999999999,1,66,0
15256.0,98.45,1,148,1
15257.0,317.15,1,282,1
15258.0,623.1600000000001,2,168,1
15260.0,1810.77,7,99,0
15261.0,254.82000000000002,1,134,0
15262.0,178.95000000000002,1,323,1
15263.0,156.50999999999996,1,106,0
15264.0,393.74000000000007,1,63,0
15265.0,1506.1200000000001,2,150,1
15266.0,119.30000000000001,1,337,1
15267.0,1717.36,5,21,0
15269.0,408.8,1,23,0
15270.0,2379.49,7,15,0
15271.0,2507.070000000002,15,6,0
15272.0,721.9399999999998,2,56,0
15274.0,716.5700000000003,2,3,0
15275.0,615.1399999999999,1,37,0
15276.0,135.31000000000003,1,65,0
15277.0,255.89999999999998,1,46,0
15279.0,290.51,1,354,1
15280.0,113.12,1,171,1
15281.0,2332.149999999999,9,58,0
15286.0,240.55,1,49,0
15287.0,486.69,2,21,0
15288.0,2306.519999999999,5,42,0
15289.0,939.7800000000003,3,28,0
15290.0,7943.22,18,4,0
15291.0,4668.300000000002,15,25,0
15292.0,180.93999999999997,1,200,1
15296.0,3672.86,6,50,0
15297.0,641.94,3,9,0
15298.0,4799.900000000001,12,1,0
15299.0,4507.01,7,66,0
15300.0,496.4399999999999,1,63,0
15301.0,5070.3499999999985,12,50,0
15303.0,574.02,1,289,1
15304.0,694.4000000000002,8,60,0
15306.0,1174.3499999999997,3,63,0
15307.0,205.3,1,95,0
15308.0,310.47,1,273,1
15311.0,60767.90000000011,91,0,2
15312.0,924.8500000000001,4,74,0
15313.0,52.0,1,109,0
15314.0,327.97,1,198,1
15315.0,570.5,2,63,0
15316.0,165.0,1,326,1
15318.0,312.62,1,3,0
15319.0,204.5,1,283,1
15320.0,267.13,1,43,0
15321.0,2748.3100000000004,3,70,0
15322.0,679.6799999999998,1,85,0
15325.0,162.2899999999999,1,103,0
15326.0,311.71,1,333,1
15327.0,208.75000000000003,1,52,0
15329.0,1049.6999999999998,3,38,0
15330.0,714.96,2,31,0
15333.0,1028.56,1,207,1
15334.0,351.6699999999999,3,156,1
15335.0,173.97000000000003,1,52,0
15339.0,574.0699999999998,2,65,0
15341.0,2020.52,1,80,0
15342.0,406.0899999999999,1,129,0
15343.0,364.5,1,86,0
15344.0,563.94,3,0,0
15345.0,393.54,1,45,0
15346.0,252.42000000000004,1,332,1
15347.0,201.59999999999997,1,365,1
15348.0,158.03999999999996,1,71,0
15349.0,473.80999999999983,2,157,1
15350.0,115.65,1,372,1
15351.0,1960.110000000001,7,11,0
15353.0,777.02,2,254,1
15355.0,277.05000000000007,2,28,0
15356.0,2766.499999999999,10,30,0
15358.0,8347.199999999992,22,4,0
15360.0,427.92999999999995,1,39,0
15361.0,418.9200000000001,1,361,1
15363.0,326.0,1,372,1
15364.0,913.1900000000004,2,95,0
15365.0,2314.32,7,25,0
15366.0,602.5100000000001,2,74,0
15367.0,1877.5899999999992,4,56,0
15368.0,446.94000000000005,1,20,0
15370.0,2386.05,7,40,0
15372.0,2007.4,1,136,0
15373.0,2415.9100000000003,12,7,0
15374.0,168.0,1,128,0
15376.0,1233.3599999999997,3,39,0
15379.0,3703.2899999999995,7,168,1
15380.0,1690.26,5,8,0
15381.0,596.85,2,213,1
15382.0,5955.709999999999,6,14,0
15384.0,642.41,2,169,1
15385.0,316.88,1,39,0
15386.0,394.14000000000004,1,185,1
15389.0,500.0,1,171,1
15392.0,1535.5299999999997,4,4,0
15393.0,231.86,2,15,0
15394.0,2183.54,4,9,0
15395.0,107.45000000000002,1,325,1
15396.0,288.17999999999995,1,112,0
15397.0,94.0,1,289,1
15398.0,1345.5299999999997,2,15,0
15399.0,815.7699999999999,3,0,0
15400.0,716.2,5,91,0
15402.0,626.7699999999999,2,148,1
15405.0,349.1,1,188,1
15406.0,510.7099999999999,2,30,0
15407.0,1056.44,4,33,0
15408.0,267.17999999999995,1,263,1
15410.0,3450.8400000000015,8,83,0
15411.0,1358.8800000000003,4,25,0
15412.0,190.53000000000003,1,170,1
15414.0,774.8999999999999,3,9,0
15415.0,572.8099999999998,1,312,1
15416.0,3984.3199999999993,4,64,0
15417.0,508.8000000000001,1,84,0
15419.0,135.86,1,24,0
15421.0,950.3599999999996,4,58,0
15422.0,97.7,2,322,1
15423.0,43.5,1,37,0
15424.0,383.34,2,253,1
15426.0,1447.39,5,18,0
15427.0,1483.1399999999999,3,32,0
15428.0,93.78,1,14,0
15429.0,397.3499999999998,2,26,0
15432.0,171.19,1,22,0
15433.0,533.2999999999998,2,213,1
15434.0,1041.4800000000002,5,7,0
15435.0,149.29000000000005,1,21,0
15436.0,1122.5300000000007,3,11,0
15437.0,200.16000000000003,1,261,1
15438.0,156.57999999999998,1,130,0
15440.0,383.67999999999995,3,54,0
15442.0,594.0,1,248,1
15443.0,3236.909999999999,7,1,0
15444.0,1418.2600000000016,2,8,0
15445.0,113.5,1,263,1
15447.0,155.17,1,330,1
15448.0,494.64000000000004,1,312,1
15449.0,974.52,3,25,0
15450.0,429.84,1,29,0
15452.0,538.73,3,29,0
15453.0,1388.370000000001,7,1,0
15454.0,179.10000000000002,1,361,1
15456.0,447.2200000000001,3,282,1
15457.0,237.07000000000002,1,261,1
15458.0,161.64,1,24,0
15460.0,216.76,1,353,1
15462.0,234.60000000000002,3,93,0
15463.0,126.14,1,28,0
15464.0,1048.8500000000006,1,337,1
15465.0,7354.62,18,19,0
15466.0,334.53000000000014,1,84,0
15467.0,524.88,3,8,0
15468.0,467.50999999999993,2,50,0
15469.0,538.55,2,49,0
15471.0,469.47999999999985,1,1,0
15472.0,371.56,1,112,0
15473.0,1771.2,7,13,0
15475.0,454.10999999999984,1,76,0
15478.0,1441.4199999999996,2,39,0
15482.0,11054.960000000003,12,15,0
15483.0,233.81000000000006,4,160,1
15484.0,3594.3099999999995,4,0,0
15485.0,2575.0,3,29,0
15488.0,91.32000000000001,1,92,0
15489.0,1134.28,3,22,0
15491.0,3100.0900000000015,6,94,0
15492.0,659.4599999999999,2,27,0
15493.0,2001.800000000005,5,32,0
15494.0,1299.230000000001,2,20,0
15497.0,1262.2,2,17,0
15498.0,13316.399999999992,27,2,0
15500.0,1131.5600000000004,4,7,0
15502.0,10384.93,12,15,0
15503.0,147.09000000000003,1,362,1
15504.0,52.83000000000001,1,80,0
15505.0,3610.9600000000005,5,52,0
15506.0,979.2600000000004,3,22,0
15507.0,492.35999999999996,1,171,1
15508.0,1000.2700000000002,6,188,1
15510.0,250.0,1,330,1
15511.0,909.2300000000001,5,11,0
15512.0,121.0,2,155,1
15513.0,14758.219999999998,19,32,0
15514.0,4139.460000000002,11,11,0
15516.0,62.43,3,44,0
15517.0,267.03000000000003,1,232,1
15518.0,1942.4500000000012,8,63,0
15520.0,343.49999999999994,1,1,0
15521.0,3000.2000000000007,8,39,0
15522.0,398.84,2,32,0
15523.0,412.00999999999993,1,83,0
15524.0,440.0,1,24,0
15525.0,825.9200000000002,3,1,0
15526.0,148.44,2,32,0
15527.0,2429.779999999999,8,18,0
15528.0,229.32999999999993,1,253,1
15529.0,3995.2299999999973,11,22,0
15530.0,1502.3500000000001,4,21,0
15531.0,2007.4399999999994,2,7,0
15532.0,1580.9300000000032,4,24,0
15533.0,807.5699999999997,3,18,0
15535.0,536.3999999999999,4,172,1
15537.0,110.92000000000003,1,162,1
15539.0,538.46,1,6,0
15540.0,213.30000000000004,1,10,0
15541.0,85.13000000000002,1,113,0
15543.0,127.85999999999999,1,287,1
15544.0,3546.709999999995,9,8,0
15545.0,292.7199999999999,2,53,0
15547.0,4954.839999999991,14,6,0
15549.0,1693.26,3,76,0
15550.0,575.63,4,3,0
15551.0,436.05999999999995,1,36,0
15552.0,90.12,1,216,1
15553.0,437.22999999999985,1,59,0
15554.0,217.2,1,277,1
15555.0,4805.169999999989,16,11,0
15556.0,279.77,1,23,0
15557.0,473.65,1,28,0
15561.0,800.5900000000001,4,11,0
15562.0,134.55,1,351,1
15563.0,1400.4399999999998,4,21,0
15565.0,173.15999999999997,2,49,0
15567.0,186.01000000000002,1,18,0
15568.0,758.2899999999998,3,2,0
15569.0,1375.7100000000003,5,103,0
15570.0,4165.52,12,6,0
15571.0,650.43,4,11,0
15572.0,2552.86,7,4,0
15573.0,607.45,2,31,0
15574.0,702.2500000000001,4,177,1
15576.0,940.6700000000002,1,37,0
15577.0,258.8799999999998,3,150,1
15578.0,127.1,1,161,1
15579.0,348.5999999999999,2,68,0
15581.0,3679.9700000000003,13,120,0
15582.0,682.9100000000001,3,24,0
15584.0,725.1099999999999,4,23,0
15585.0,455.30000000000007,1,176,1
15587.0,913.6800000000002,4,49,0
15589.0,478.53,3,255,1
15592.0,388.58,1,46,0
15593.0,199.8,1,70,0
15594.0,1771.78,5,15,0
15596.0,1406.5900000000004,5,100,0
15597.0,324.57,1,34,0
15598.0,240.68,1,52,0
15599.0,761.74,2,26,0
15601.0,6776.559999999997,14,10,0
15602.0,1297.8700000000003,9,7,0
15603.0,48.480000000000004,1,78,0
15604.0,216.39000000000001,1,51,0
15605.0,1198.23,5,35,0
15606.0,2920.1600000000003,9,60,0
15607.0,104.76,1,336,1
15608.0,1093.68,4,27,0
15609.0,298.48,1,183,1
15610.0,112.46,1,51,0
15611.0,1591.4500000000003,13,9,0
15612.0,195.15,2,35,0
15615.0,10399.739999999989,23,9,0
15618.0,776.8510000000002,4,32,0
15619.0,336.40000000000003,1,10,0
15620.0,1553.18,3,56,0
15621.0,1293.0300000000002,4,3,0
15622.0,3709.5600000000018,9,42,0
15623.0,301.03,1,140,1
15624.0,588.1300000000001,4,116,0
15625.0,1534.26,4,103,0
15626.0,675.8000000000001,2,74,0
15628.0,2870.2400000000002,9,4,0
15630.0,1186.35,2,44,0
15632.0,3285.310000000001,8,15,0
15634.0,243.55,1,16,0
15636.0,724.76,2,89,0
15637.0,223.36,1,52,0
15639.0,425.31999999999994,1,133,0
15640.0,12515.659999999982,15,3,0
15641.0,1887.2000000000005,4,104,0
15643.0,664.0000000000002,3,191,1
15644.0,812.9999999999998,4,165,1
15645.0,612.0099999999998,1,18,0
15646.0,447.63999999999993,3,157,1
15648.0,657.3499999999999,2,203,1
15649.0,816.0,2,335,1
15651.0,646.3000000000001,3,36,0
15652.0,337.74,1,90,0
15653.0,877.4399999999999,2,92,0
15654.0,922.5300000000002,2,8,0
15655.0,560.67,1,242,1
15656.0,748.5000000000001,4,44,0
15657.0,30.0,1,22,0
15658.0,1024.0999999999997,5,189,1
15659.0,306.45000000000005,1,43,0
15660.0,1600.86,9,24,0
15661.0,309.8,2,316,1
15663.0,138.14000000000001,1,105,0
15664.0,386.43,1,50,0
15665.0,2242.0100000000007,2,167,1
15667.0,301.32000000000005,1,39,0
15668.0,76.32000000000001,1,217,1
15669.0,684.34,4,39,0
15670.0,173.05,1,296,1
15671.0,2657.1300000000006,7,18,0
15673.0,2881.0200000000013,4,87,0
15674.0,2446.6,5,72,0
15675.0,323.69,3,80,0
15676.0,3435.7599999999998,3,18,0
15677.0,657.23,1,48,0
15678.0,352.70000000000005,1,52,0
15679.0,781.2799999999999,4,23,0
15680.0,1333.6800000000003,3,8,0
15681.0,1426.1599999999999,5,24,0
15683.0,193.75,1,116,0
15687.0,2993.099999999999,9,8,0
15689.0,254.1,2,119,0
15690.0,239.76000000000002,2,3,0
15691.0,136.8,1,251,1
15692.0,191.04000000000002,1,27,0
15694.0,6479.399999999998,14,0,0
15695.0,409.9800000000001,2,266,1
15696.0,2736.4600000000005,8,32,0
15699.0,309.6499999999999,1,17,0
15700.0,696.6799999999996,2,171,1
15701.0,1542.14,4,1,0
15703.0,211.5,1,264,1
15704.0,2293.6199999999994,4,139,0
15705.0,143.10000000000002,1,200,1
15706.0,1060.56,4,63,0
15707.0,945.5799999999999,4,34,0
15708.0,3364.2399999999984,7,40,0
15709.0,133.25,1,283,1
15712.0,1072.3600000000001,5,8,0
15713.0,356.7,2,142,1
15714.0,330.8799999999998,2,11,0
15716.0,1118.8100000000004,4,145,1
15717.0,150.3,1,233,1
15719.0,5045.609999999998,13,32,0
15720.0,598.7300000000001,1,23,0
15721.0,507.0799999999998,1,11,0
15722.0,2222.56,5,35,0
15723.0,203.1,1,364,1
15724.0,218.25,2,200,1
15725.0,415.2500000000001,1,14,0
15727.0,5178.960000000001,7,16,0
15729.0,85.0,1,212,1
15730.0,1120.8800000000003,3,65,0
15732.0,294.11999999999995,2,211,1
15733.0,162.3,1,282,1
15734.0,1339.45,2,114,0
15737.0,1205.12,8,14,0
15738.0,4812.419999999996,16,18,0
15739.0,449.12000000000006,1,65,0
15740.0,154.88000000000002,1,48,0
15743.0,784.4600000000004,4,15,0
15744.0,34.8,1,77,0
15745.0,1094.59,4,18,0
15746.0,196.87999999999997,1,133,0
15747.0,974.0399999999995,3,12,0
15748.0,149.30999999999995,1,39,0
15749.0,44534.3,3,234,1
15750.0,2465.479999999999,8,2,0
15752.0,2637.3800000000024,7,39,0
15753.0,79.2,1,304,1
15754.0,458.57,3,50,0
15755.0,2364.2500000000023,6,9,0
15756.0,532.9599999999995,4,60,0
15757.0,714.4200000000001,2,65,0
15758.0,205.25,1,24,0
15759.0,253.04000000000002,3,217,1
15762.0,583.75,2,64,0
15763.0,1086.9200000000003,2,31,0
15764.0,3279.9700000000003,6,87,0
15766.0,315.05999999999995,1,63,0
15768.0,621.83,3,115,0
15769.0,56252.72000000001,26,6,2
15773.0,635.6800000000001,1,5,0
15774.0,270.8,1,68,0
15775.0,104.9,1,244,1
15776.0,241.62000000000003,1,132,0
15777.0,1047.1100000000001,4,240,1
15780.0,475.28000000000003,3,183,1
15781.0,345.4600000000001,3,24,0
15782.0,2614.7400000000007,3,9,0
15783.0,246.3,1,10,0
15785.0,2328.9700000000003,5,32,0
15786.0,4932.2000000000035,3,45,0
15787.0,948.0500000000001,3,25,0
15789.0,351.3,1,357,1
15790.0,220.84999999999997,1,9,0
15791.0,1612.6900000000003,2,43,0
15793.0,965.6099999999999,3,14,0
15795.0,610.0100000000001,1,149,1
15796.0,2711.5599999999995,8,0,0
15797.0,2207.4,4,112,0
15799.0,884.1400000000002,3,75,0
15800.0,699.0800000000002,2,106,0
15801.0,1063.9499999999998,3,45,0
15802.0,451.42,1,142,1
15803.0,415.82,1,50,0
15804.0,4206.389999999997,13,0,0
15805.0,5528.479999999997,17,22,0
15806.0,784.5799999999999,3,45,0
15807.0,903.9000000000001,3,49,0
15808.0,3734.970000000001,4,305,1
15809.0,515.7699999999999,5,35,0
15810.0,1391.9799999999998,4,78,0
15811.0,2218.6199999999994,6,21,0
15812.0,1801.14,5,106,0
15813.0,1303.9099999999999,2,207,1
15814.0,1945.3300000000004,4,16,0
15815.0,2100.6000000000004,5,63,0
15819.0,1905.45,4,48,0
15820.0,206.98000000000002,1,319,1
15821.0,570.96,2,43,0
15822.0,885.4699999999999,2,2,0
15823.0,15.0,1,371,1
15825.0,532.94,1,171,1
15826.0,1654.31,3,55,0
15827.0,1836.0900000000008,14,72,0
15829.0,636.14,2,98,0
15830.0,576.0,1,37,0
15831.0,801.7599999999999,3,57,0
15832.0,836.7899999999998,1,253,1
15834.0,2233.749999999999,4,69,0
15835.0,954.0899999999996,4,43,0
15836.0,137.37,1,49,0
15837.0,391.97999999999996,1,64,0
15838.0,33643.08,19,10,0
15839.0,1048.4900000000002,3,32,0
15840.0,355.56,2,58,0
15841.0,1224.0600000000004,4,72,0
15843.0,118.95,1,303,1
15844.0,130.74,1,45,0
15845.0,3711.7699999999995,8,17,0
15847.0,389.27,2,37,0
15850.0,238.85000000000002,2,18,0
15852.0,160.71,2,186,1
15853.0,110.80000000000001,1,51,0
15854.0,2974.6499999999974,12,3,0
15855.0,712.2399999999997,5,136,0
15856.0,16387.570000000003,27,3,0
15857.0,297.0,1,18,0
15858.0,1438.8500000000008,5,15,0
15860.0,977.2099999999992,8,40,0
15861.0,3165.360000000001,8,11,0
15862.0,832.88,4,7,0
15863.0,68.84,2,25,0
15864.0,1936.3200000000002,6,21,0
15865.0,895.1300000000002,3,40,0
15866.0,230.52999999999994,1,100,0
15867.0,3812.6399999999985,15,4,0
15869.0,149.64,2,276,1
15870.0,354.0899999999999,1,32,0
15872.0,360.9299999999999,2,14,0
15874.0,4405.879999999999,7,63,0
15877.0,493.28,2,1,0
15880.0,343.28,1,368,1
15881.0,501.39,5,311,1
15882.0,516.3599999999999,4,198,1
15883.0,396.47999999999996,2,1,0
15885.0,379.34999999999997,3,92,0
15886.0,181.09,1,59,0
15888.0,168.31,1,80,0
15889.0,446.8699999999998,2,156,1
15891.0,524.52,1,226,1
15894.0,263.54999999999995,2,252,1
15895.0,179.17,1,149,1
15897.0,222.05,2,193,1
15898.0,1388.8799999999999,5,0,0
15899.0,56.25,1,368,1
15900.0,351.1099999999999,1,23,0
15901.0,363.8799999999999,3,16,0
15903.0,5126.76,7,9,0
15904.0,164.67999999999998,1,7,0
15906.0,1567.6900000000014,7,19,0
15907.0,967.4499999999998,3,3,0
15909.0,191.93999999999997,1,173,1
15910.0,1232.1799999999996,8,0,0
15912.0,264.62,2,177,1
15916.0,1528.0900000000006,8,15,0
15917.0,123.10000000000001,1,247,1
15918.0,334.23,2,190,1
15919.0,639.89,2,19,0
15920.0,167.49999999999997,4,153,1
15921.0,336.03000000000003,1,172,1
15922.0,369.50000000000006,1,372,1
15923.0,127.08000000000003,1,372,1
15925.0,207.15,1,193,1
15930.0,426.63000000000017,1,66,0
15932.0,2495.870000000001,8,3,0
15933.0,1107.4600000000003,3,20,0
15935.0,416.8600000000001,2,238,1
15937.0,145.35,1,63,0
15938.0,404.58,5,111,0
15939.0,6115.009999999999,15,89,0
15940.0,35.8,1,310,1
15942.0,337.43999999999994,1,133,0
15944.0,325.1,1,276,1
15945.0,181.0,1,364,1
15947.0,1708.2400000000002,1,82,0
15948.0,955.2400000000001,2,7,0
15949.0,364.7199999999999,2,16,0
15950.0,1765.509999999999,4,31,0
15951.0,708.2200000000001,2,8,0
15952.0,806.5699999999998,4,33,0
15953.0,1659.3799999999999,8,14,0
15955.0,4416.260000000002,14,23,0
15957.0,428.88999999999993,1,31,0
15958.0,104.35,1,73,0
15963.0,470.7600000000001,2,19,0
15965.0,845.6399999999999,4,16,0
15967.0,418.8299999999999,2,22,0
15969.0,666.0999999999999,3,2,0
15970.0,314.1,1,303,1
15971.0,4199.85,12,16,0
15973.0,307.82,1,366,1
15974.0,3442.15,7,38,0
15975.0,371.01,1,83,0
15976.0,430.93999999999977,2,164,1
15977.0,1054.7299999999996,2,16,0
15978.0,1098.7800000000002,1,76,0
15980.0,2398.8599999999997,3,88,0
15981.0,3408.4799999999987,8,24,0
15983.0,1475.02,4,21,0
15984.0,2837.6700000000005,10,2,0
15985.0,1142.42,2,122,0
15986.0,168.12,1,29,0
15987.0,1451.2800000000004,7,11,0
15988.0,158.03000000000003,1,18,0
15990.0,792.11,2,43,0
15992.0,41.989999999999995,1,3,0
15993.0,2797.5699999999983,7,8,0
15994.0,427.07000000000005,1,54,0
15996.0,1060.6799999999994,6,87,0
15998.0,3089.969999999999,5,36,0
16000.0,12393.7,3,2,0
16003.0,2735.3700000000003,5,29,0
16005.0,615.389999999999,4,11,0
16006.0,101.39999999999999,1,210,1
16007.0,1701.939999999998,4,47,0
16008.0,478.7800000000001,3,23,0
16009.0,992.7099999999999,4,21,0
16010.0,407.49999999999994,3,245,1
16011.0,3362.7100000000023,16,7,0
16012.0,1415.2899999999997,3,34,0
16013.0,37130.6,47,3,2
16014.0,662.3799999999999,3,37,0
16015.0,705.3899999999996,3,3,0
16016.0,1508.7600000000014,8,2,0
16017.0,211.87999999999994,1,46,0
16018.0,408.90000000000003,2,38,0
16019.0,3786.239999999999,9,46,0
16020.0,851.0100000000001,3,16,0
16022.0,628.2800000000001,1,259,1
16023.0,719.81,3,45,0
16024.0,251.23999999999992,1,11,0
16025.0,439.66,1,29,0
16026.0,236.09000000000006,1,42,0
16027.0,934.62,6,91,0
16029.0,81024.84000000001,63,38,2
16030.0,331.24000000000007,1,309,1
16031.0,548.9399999999999,2,91,0
16033.0,8816.399999999987,20,5,0
16034.0,437.69999999999993,3,195,1
16036.0,758.9199999999994,2,86,0
16037.0,855.0200000000001,3,269,1
16038.0,471.7799999999999,3,7,0
16040.0,1313.5500000000006,3,64,0
16041.0,3166.4,3,30,0
16042.0,1197.2700000000002,5,21,0
16043.0,773.9900000000004,4,36,0
16045.0,1340.7000000000003,4,119,0
16048.0,256.44000000000005,2,372,1
16049.0,1111.7899999999993,3,39,0
16050.0,137.9,1,173,1
16052.0,362.06000000000006,1,53,0
16053.0,1511.9499999999996,2,32,0
16054.0,783.8999999999999,1,144,1
16055.0,134.8,1,220,1
16056.0,664.85,1,44,0
16057.0,2263.12,7,15,0
16059.0,1459.8600000000008,6,65,0
16062.0,1153.6199999999992,4,9,0
16063.0,335.32000000000005,1,259,1
16065.0,372.0900000000001,1,364,1
16066.0,1521.8700000000001,5,16,0
16070.0,852.15,2,21,0
16071.0,326.24000000000007,1,44,0
16072.0,584.3199999999999,1,287,1
16073.0,122.39999999999999,1,296,1
16076.0,2234.729999999999,10,2,0
16078.0,79.2,1,283,1
16079.0,1352.0000000000002,3,16,0
16080.0,217.16000000000003,2,81,0
16081.0,2806.9000000000005,5,55,0
16083.0,1317.6200000000003,2,100,0
16084.0,436.17999999999995,1,298,1
16085.0,981.5099999999999,5,22,0
16086.0,1121.39,5,58,0
16091.0,315.06000000000006,2,154,1
16092.0,817.86,3,114,0
16093.0,17.0,1,106,0
16094.0,1078.2299999999998,4,11,0
16096.0,320.62,1,263,1
16097.0,185.05,1,239,1
16098.0,2005.6300000000003,7,87,0
